txn_date,amount,category,counterparty,currency,txn_id
2024-08-29,-4830.93,ACH Debit,Crestline Bank,USD,TX1001327
2024-05-10,-15140.01,Wire Out,Coastal Union Bank,USD,TX1001328
2024-03-10,23190.69,Wire In,Monarch Realty,USD,TX1001329
2024-12-21,-20.9,FX Settlement,Nimbus Cloud Svcs,USD,TX1001330
2024-04-06,3368.03,Wire In,Monarch Realty,USD,TX1001331
2024-09-15,-2207.63,FX Settlement,Evergreen Payroll,USD,TX1001332
2024-02-09,-33.72,Wire Out,Northgate Partners,USD,TX1001333
2024-06-29,-42415.7,ACH Debit,Apex Global Markets,USD,TX1001334
2024-09-29,-37.47,Wire Out,Northgate Partners,USD,TX1001335
2024-09-24,11491.83,ACH Credit,Apex Global Markets,USD,TX1001336
2024-09-26,-52.52,Card Payment,Vanguard Logistics,USD,TX1001337
2024-06-02,-10.15,Card Payment,Apex Global Markets,USD,TX1001338
2024-06-26,-3356.01,Fee,Sterling & Rowe,USD,TX1001339
2024-07-16,175.85,Wire In,Apex Global Markets,USD,TX1001340
2024-10-28,847.19,Wire In,Blue Harbor Trading,USD,TX1001341
2024-11-13,-17899.91,Fee,Evergreen Payroll,USD,TX1001342
2024-04-23,129.51,Wire In,Northgate Partners,USD,TX1001343
2024-11-17,-1086.55,Wire Out,Nimbus Cloud Svcs,USD,TX1001344
2024-04-01,-700.94,FX Settlement,Nimbus Cloud Svcs,USD,TX1001345
2024-11-14,-93.87,Wire Out,Kestrel Analytics,USD,TX1001346
2024-05-12,-26835.35,Card Payment,Apex Global Markets,USD,TX1001347
2024-10-24,-12.83,Fee,Windward Shipping,USD,TX1001348
2024-05-18,42.63,Wire In,Pinnacle Ventures,USD,TX1001349
2024-12-16,-35.46,ACH Debit,Aurora Payments,USD,TX1001350
2024-07-22,15955.75,Wire In,Summit Freight Co,USD,TX1001351
2024-09-03,-732.18,ACH Debit,Halcyon Asset Mgmt,USD,TX1001352
2024-02-02,-10889.47,ACH Debit,Orion Systems Inc,USD,TX1001353
2024-12-05,-18116.99,FX Settlement,Windward Shipping,USD,TX1001354
2024-10-20,3704.05,Wire In,Silverline Media,USD,TX1001355
2024-09-25,-188.03,Wire Out,Zenith Manufacturing,USD,TX1001356
2024-04-06,-11762.54,Wire Out,Northgate Partners,USD,TX1001357
2024-02-08,-66.45,Wire Out,Crestline Bank,USD,TX1001358
2024-11-07,-18.66,Card Payment,Windward Shipping,USD,TX1001359
2024-10-20,-908.18,Wire Out,Apex Global Markets,USD,TX1001360
2024-01-25,-139.75,Wire Out,Blue Harbor Trading,USD,TX1001361
2024-02-06,-1352.13,Card Payment,Meridian Capital LLC,USD,TX1001362
2024-03-14,-3354.02,Card Payment,Apex Global Markets,USD,TX1001363
2024-07-20,-27235.74,Fee,Beacon Insurance,USD,TX1001364
2024-12-07,165.14,Wire In,Crestline Bank,USD,TX1001365
2024-07-21,-22035.0,Wire Out,Nimbus Cloud Svcs,USD,TX1001366
2024-08-22,-64.64,Fee,Sterling & Rowe,USD,TX1001367
2024-03-02,604.3,Interest,Apex Global Markets,USD,TX1001368
2024-02-19,-6055.47,Wire Out,Evergreen Payroll,USD,TX1001369
2024-09-13,705.94,ACH Credit,Silverline Media,USD,TX1001370
2024-10-19,81.82,ACH Credit,Zenith Manufacturing,USD,TX1001371
2024-03-24,-45.21,FX Settlement,Meridian Capital LLC,USD,TX1001372
2024-04-23,-1230.83,FX Settlement,Redwood Securities,USD,TX1001373
2024-04-08,4115.51,ACH Credit,Sterling & Rowe,USD,TX1001374
2024-03-20,-118.64,Card Payment,Redwood Securities,USD,TX1001375
2024-09-19,80.27,ACH Credit,Northgate Partners,USD,TX1001376
2024-07-03,14.05,Interest,Onyx Consulting,USD,TX1001377
2024-06-18,132.93,Wire In,Onyx Consulting,USD,TX1001378
2024-07-15,-5915.01,ACH Debit,Pinnacle Ventures,USD,TX1001379
2024-10-06,-1273.11,Card Payment,Blue Harbor Trading,USD,TX1001380
2024-03-05,218.08,Wire In,Driftwood Leasing,USD,TX1001381
2024-10-02,-4435.85,FX Settlement,Veranda Hospitality,USD,TX1001382
2024-01-15,72.04,Wire In,Summit Freight Co,USD,TX1001383
2024-03-16,-65.15,Card Payment,Cobalt Networks,USD,TX1001384
2024-05-05,-224.7,ACH Debit,Apex Global Markets,USD,TX1001385
2024-03-14,1222.38,ACH Credit,Halcyon Asset Mgmt,USD,TX1001386
2024-12-09,-49.95,Card Payment,Blue Harbor Trading,USD,TX1001387
2024-11-23,-36.71,Card Payment,Driftwood Leasing,USD,TX1001388
2024-05-10,194.22,Interest,Granite Peak LLC,USD,TX1001389
2024-04-10,12.99,Wire In,Blue Harbor Trading,USD,TX1001390
2024-07-17,24690.33,Wire In,Silverline Media,USD,TX1001391
2024-03-18,33977.76,ACH Credit,Halcyon Asset Mgmt,USD,TX1001392
2024-01-10,-13.16,ACH Debit,Kestrel Analytics,USD,TX1001393
2024-12-30,-125.35,Card Payment,Sterling & Rowe,USD,TX1001394
2024-02-09,-4972.92,Card Payment,Apex Global Markets,USD,TX1001395
2024-08-27,5773.51,Wire In,Pinnacle Ventures,USD,TX1001396
2024-10-28,-1291.97,ACH Debit,Monarch Realty,USD,TX1001397
2024-01-23,-1534.76,ACH Debit,Apex Global Markets,USD,TX1001398
2024-02-28,-257.62,Card Payment,Tidewater Imports,USD,TX1001399
2024-01-08,356.9,ACH Credit,Apex Global Markets,USD,TX1001400
2024-07-29,13.96,Wire In,Apex Global Markets,USD,TX1001401
2024-06-20,-35903.04,ACH Debit,Sable River Mining,USD,TX1001402
2024-03-19,-47822.5,Wire Out,Granite Peak LLC,USD,TX1001403
2024-11-06,173.38,Wire In,Silverline Media,USD,TX1001404
2024-09-27,513.24,Wire In,Evergreen Payroll,USD,TX1001405
2024-09-08,25.01,Wire In,Redwood Securities,USD,TX1001406
2024-04-22,63.04,Wire In,Nimbus Cloud Svcs,USD,TX1001407
2024-10-17,32855.83,Wire In,Pinnacle Ventures,USD,TX1001408
2024-03-28,2472.69,Wire In,Ashford Legal LLP,USD,TX1001409
2024-08-27,6159.96,Interest,Monarch Realty,USD,TX1001410
2024-12-30,-12915.79,Fee,Apex Global Markets,USD,TX1001411
2024-06-07,-100.27,Wire Out,Apex Global Markets,USD,TX1001412
2024-02-02,-13.85,Wire Out,Ironwood Advisory,USD,TX1001413
2024-05-02,131.79,Wire In,Silverline Media,USD,TX1001414
2024-01-12,-4435.4,ACH Debit,Titan Freight Lines,USD,TX1001415
2024-08-30,-46.77,Wire Out,Sterling & Rowe,USD,TX1001416
2024-03-02,-969.04,FX Settlement,Windward Shipping,USD,TX1001417
2024-07-08,-4859.22,ACH Debit,Northgate Partners,USD,TX1001418
2024-12-21,-59.2,ACH Debit,Evergreen Payroll,USD,TX1001419
2024-01-05,16.16,Wire In,Granite Peak LLC,USD,TX1001420
2024-08-03,-32.99,ACH Debit,Apex Global Markets,USD,TX1001421
2024-11-15,-198.07,ACH Debit,Granite Peak LLC,USD,TX1001422
2024-01-23,-7699.78,Card Payment,Redwood Securities,USD,TX1001423
2024-02-02,379.82,ACH Credit,Titan Freight Lines,USD,TX1001424
2024-06-02,-89.86,Wire Out,Pinnacle Ventures,USD,TX1001425
2024-12-05,-72.14,Card Payment,Aurora Payments,USD,TX1001426
2024-01-30,-157.55,Wire Out,Larkspur Foods,USD,TX1001427
2024-07-23,34.42,Wire In,Juniper Health Grp,USD,TX1001428
2024-08-28,-21284.49,Card Payment,Lakeside Trust,USD,TX1001429
2024-03-10,-17215.19,Fee,Nimbus Cloud Svcs,USD,TX1001430
2024-06-23,-216.76,ACH Debit,Summit Freight Co,USD,TX1001431
2024-08-17,-45.69,Wire Out,Apex Global Markets,USD,TX1001432
2024-05-03,134.73,ACH Credit,Apex Global Markets,USD,TX1001433
2024-05-15,-503.47,Wire Out,Beacon Insurance,USD,TX1001434
2024-04-22,-22.63,Wire Out,Orion Systems Inc,USD,TX1001435
2024-04-28,39.31,Interest,Apex Global Markets,USD,TX1001436
2024-09-20,1170.97,ACH Credit,Apex Global Markets,USD,TX1001437
2024-09-07,74.8,ACH Credit,Sable River Mining,USD,TX1001438
2024-03-08,-58.59,ACH Debit,Granite Peak LLC,USD,TX1001439
2024-12-26,-1614.34,ACH Debit,Redwood Securities,USD,TX1001440
2024-01-01,-457.17,Card Payment,Ironwood Advisory,USD,TX1001441
2024-09-02,16855.3,Interest,Monarch Realty,USD,TX1001442
2024-03-06,-145.01,Card Payment,Meridian Capital LLC,USD,TX1001443
2024-06-18,38898.84,Wire In,Sable River Mining,USD,TX1001444
2024-09-13,295.68,ACH Credit,Apex Global Markets,USD,TX1001445
2024-05-26,-16.3,Fee,Juniper Health Grp,USD,TX1001446
2024-03-21,1808.61,ACH Credit,Evergreen Payroll,USD,TX1001447
2024-01-06,7048.23,Interest,Apex Global Markets,USD,TX1001448
2024-07-06,1162.11,Interest,Crestline Bank,USD,TX1001449
2024-12-18,12992.95,Wire In,Blue Harbor Trading,USD,TX1001450
2024-12-09,6455.26,Interest,Cascade Holdings,USD,TX1001451
2024-06-27,-14855.2,Wire Out,Apex Global Markets,USD,TX1001452
2024-05-11,-41.29,Card Payment,Onyx Consulting,USD,TX1001453
2024-05-11,-108.74,Wire Out,Apex Global Markets,USD,TX1001454
2024-12-10,-5347.32,Card Payment,Silverline Media,USD,TX1001455
2024-05-17,-974.43,FX Settlement,Silverline Media,USD,TX1001456
2024-09-17,-21702.65,Card Payment,Apex Global Markets,USD,TX1001457
2024-02-04,-28232.6,Wire Out,Blue Harbor Trading,USD,TX1001458
2024-08-22,50.64,Wire In,Crestline Bank,USD,TX1001459
2024-01-25,3469.53,ACH Credit,Apex Global Markets,USD,TX1001460
2024-10-03,-888.19,FX Settlement,Apex Global Markets,USD,TX1001461
2024-09-17,-319.4,Wire Out,Granite Peak LLC,USD,TX1001462
2024-10-27,40119.67,Wire In,Redwood Securities,USD,TX1001463
2024-10-22,-48548.78,Wire Out,Titan Freight Lines,USD,TX1001464
2024-10-13,-5736.91,Wire Out,Monarch Realty,USD,TX1001465
2024-12-27,-1105.67,Wire Out,Northgate Partners,USD,TX1001466
2024-11-03,-302.47,Wire Out,Silverline Media,USD,TX1001467
2024-06-27,-16.87,Card Payment,Monarch Realty,USD,TX1001468
2024-06-23,-29.7,FX Settlement,Larkspur Foods,USD,TX1001469
2024-10-11,28.53,ACH Credit,Quartz Petroleum,USD,TX1001470
2024-01-21,-22158.94,ACH Debit,Veranda Hospitality,USD,TX1001471
2024-03-07,12.15,Wire In,Kestrel Analytics,USD,TX1001472
2024-05-17,16.89,Interest,Driftwood Leasing,USD,TX1001473
2024-09-11,-815.25,Wire Out,Quartz Petroleum,USD,TX1001474
2024-08-05,-2443.4,Card Payment,Veranda Hospitality,USD,TX1001475
2024-03-24,-1617.82,Wire Out,Cascade Holdings,USD,TX1001476
2024-02-28,48947.29,ACH Credit,Crestline Bank,USD,TX1001477
2024-04-16,-2390.88,Wire Out,Lakeside Trust,USD,TX1001478
2024-04-16,-102.98,ACH Debit,Blue Harbor Trading,USD,TX1001479
2024-01-02,-43.04,ACH Debit,Northgate Partners,USD,TX1001480
2024-02-09,-183.7,Wire Out,Apex Global Markets,USD,TX1001481
2024-03-04,19504.47,Wire In,Quartz Petroleum,USD,TX1001482
2024-07-01,377.35,Wire In,Apex Global Markets,USD,TX1001483
2024-05-21,-94.83,Fee,Juniper Health Grp,USD,TX1001484
2024-01-31,202.7,ACH Credit,Redwood Securities,USD,TX1001485
2024-12-29,-30453.77,Card Payment,Halcyon Asset Mgmt,USD,TX1001486
2024-06-28,-24.31,Fee,Tidewater Imports,USD,TX1001487
2024-08-15,-252.53,Card Payment,Apex Global Markets,USD,TX1001488
2024-09-26,-65.16,Card Payment,Nimbus Cloud Svcs,USD,TX1001489
2024-09-23,-1580.47,ACH Debit,Apex Global Markets,USD,TX1001490
2024-09-22,9253.15,ACH Credit,Sterling & Rowe,USD,TX1001491
2024-05-04,11.69,Wire In,Sterling & Rowe,USD,TX1001492
2024-06-24,45318.79,ACH Credit,Apex Global Markets,USD,TX1001493
2024-05-13,-6142.14,Fee,Northgate Partners,USD,TX1001494
2024-01-29,-239.38,Fee,Aurora Payments,USD,TX1001495
2024-08-01,-27420.15,Card Payment,Sable River Mining,USD,TX1001496
2024-06-22,-18296.37,Wire Out,Tidewater Imports,USD,TX1001497
2024-05-07,-4182.78,Card Payment,Sable River Mining,USD,TX1001498
2024-11-20,720.96,ACH Credit,Larkspur Foods,USD,TX1001499
2024-04-10,1762.17,ACH Credit,Monarch Realty,USD,TX1001500
2024-09-25,-25991.06,FX Settlement,Beacon Insurance,USD,TX1001501
2024-02-08,9919.61,ACH Credit,Meridian Capital LLC,USD,TX1001502
2024-07-15,-27.39,Card Payment,Apex Global Markets,USD,TX1001503
2024-11-07,-29.56,Wire Out,Crestline Bank,USD,TX1001504
2024-05-16,-148.25,FX Settlement,Ashford Legal LLP,USD,TX1001505
2024-03-26,-22423.53,Card Payment,Titan Freight Lines,USD,TX1001506
2024-09-14,-16.45,FX Settlement,Meridian Capital LLC,USD,TX1001507
2024-04-20,-1222.37,Wire Out,Granite Peak LLC,USD,TX1001508
2024-05-30,107.41,Wire In,Silverline Media,USD,TX1001509
2024-09-02,-81.13,Wire Out,Larkspur Foods,USD,TX1001510
2024-12-09,-11.76,Card Payment,Pinnacle Ventures,USD,TX1001511
2024-10-25,-4271.49,Wire Out,Ironwood Advisory,USD,TX1001512
2024-02-14,1598.27,Wire In,Sterling & Rowe,USD,TX1001513
2024-03-26,-149.8,Card Payment,Blue Harbor Trading,USD,TX1001514
2024-01-22,11.47,Wire In,Crestline Bank,USD,TX1001515
2024-11-01,-5144.31,Wire Out,Sterling & Rowe,USD,TX1001516
2024-05-24,-24.95,Wire Out,Copperfield & Co,USD,TX1001517
2024-10-20,-85.29,Card Payment,Silverline Media,USD,TX1001518
2024-10-29,-46.02,ACH Debit,Sterling & Rowe,USD,TX1001519
2024-09-30,-2230.52,Fee,Silverline Media,USD,TX1001520
2024-03-21,-293.81,FX Settlement,Sable River Mining,USD,TX1001521
2024-10-10,-15.78,Fee,Sterling & Rowe,USD,TX1001522
2024-10-30,2827.64,Wire In,Monarch Realty,USD,TX1001523
2024-02-20,-14.09,Card Payment,Driftwood Leasing,USD,TX1001524
2024-02-12,-183.13,Wire Out,Silverline Media,USD,TX1001525
2024-05-25,-7238.95,ACH Debit,Driftwood Leasing,USD,TX1001526
2024-05-08,-71.92,ACH Debit,Apex Global Markets,USD,TX1001527
2024-01-21,-15318.13,ACH Debit,Halcyon Asset Mgmt,USD,TX1001528
2024-09-05,11408.47,Interest,Quartz Petroleum,USD,TX1001529
2024-02-06,-3671.39,Wire Out,Lakeside Trust,USD,TX1001530
2024-02-01,-2262.97,Wire Out,Apex Global Markets,USD,TX1001531
2024-08-15,182.46,ACH Credit,Apex Global Markets,USD,TX1001532
2024-06-20,-27.78,Card Payment,Ashford Legal LLP,USD,TX1001533
2024-02-26,40.36,Wire In,Meridian Capital LLC,USD,TX1001534
2024-05-15,-118.08,Wire Out,Crestline Bank,USD,TX1001535
2024-04-11,-12.94,Card Payment,Apex Global Markets,USD,TX1001536
2024-08-24,-26559.21,Wire Out,Monarch Realty,USD,TX1001537
2024-11-30,1327.2,ACH Credit,Larkspur Foods,USD,TX1001538
2024-08-05,-1124.69,ACH Debit,Crestline Bank,USD,TX1001539
2024-10-13,108.47,Wire In,Apex Global Markets,USD,TX1001540
2024-10-26,61.45,Wire In,Sterling & Rowe,USD,TX1001541
2024-01-04,-7019.78,Card Payment,Windward Shipping,USD,TX1001542
2024-02-20,-38838.91,Wire Out,Apex Global Markets,USD,TX1001543
2024-06-29,-5374.03,Wire Out,Beacon Insurance,USD,TX1001544
2024-04-15,-13145.59,ACH Debit,Coastal Union Bank,USD,TX1001545
2024-06-20,-31.85,Fee,Apex Global Markets,USD,TX1001546
2024-07-02,-26009.9,ACH Debit,Apex Global Markets,USD,TX1001547
2024-11-28,-310.09,Wire Out,Sable River Mining,USD,TX1001548
2024-08-13,-73.78,ACH Debit,Apex Global Markets,USD,TX1001549
2024-05-19,-14.31,FX Settlement,Granite Peak LLC,USD,TX1001550
2024-10-01,-609.15,Card Payment,Blue Harbor Trading,USD,TX1001551
2024-11-10,437.12,Wire In,Beacon Insurance,USD,TX1001552
2024-04-09,241.27,Wire In,Evergreen Payroll,USD,TX1001553
2024-10-10,-104.06,Card Payment,Granite Peak LLC,USD,TX1001554
2024-10-08,-959.57,Card Payment,Sterling & Rowe,USD,TX1001555
2024-07-12,1072.55,Wire In,Meridian Capital LLC,USD,TX1001556
2024-07-11,9162.74,Interest,Apex Global Markets,USD,TX1001557
2024-06-23,-172.2,ACH Debit,Apex Global Markets,USD,TX1001558
2024-05-07,19.45,Wire In,Apex Global Markets,USD,TX1001559
2024-04-21,-333.66,ACH Debit,Pinnacle Ventures,USD,TX1001560
2024-01-28,-2713.94,Fee,Copperfield & Co,USD,TX1001561
2024-10-23,32072.39,Wire In,Windward Shipping,USD,TX1001562
2024-08-10,-3889.87,Card Payment,Crestline Bank,USD,TX1001563
2024-09-16,-32699.26,Wire Out,Northgate Partners,USD,TX1001564
2024-05-10,-46.16,Fee,Driftwood Leasing,USD,TX1001565
2024-05-10,37830.78,Wire In,Apex Global Markets,USD,TX1001566
2024-11-02,-38.42,Card Payment,Veranda Hospitality,USD,TX1001567
2024-08-06,-15.73,Wire Out,Driftwood Leasing,USD,TX1001568
2024-02-29,-3821.7,Card Payment,Sterling & Rowe,USD,TX1001569
2024-11-21,251.36,Interest,Sable River Mining,USD,TX1001570
2024-10-29,-9824.54,Fee,Summit Freight Co,USD,TX1001571
2024-04-24,-49020.85,Wire Out,Apex Global Markets,USD,TX1001572
2024-07-09,-288.55,Card Payment,,USD,TX1001573
2024-05-27,205.96,Wire In,Apex Global Markets,USD,TX1001574
2024-12-13,-248.93,Wire Out,Meridian Capital LLC,USD,TX1001575
2024-06-01,-35.59,ACH Debit,Redwood Securities,USD,TX1001576
2024-11-05,20.29,ACH Credit,Crestline Bank,USD,TX1001577
2024-01-14,11665.49,Wire In,Apex Global Markets,USD,TX1001578
2024-12-08,-27.95,FX Settlement,Crestline Bank,USD,TX1001579
2024-04-16,33.46,ACH Credit,Apex Global Markets,USD,TX1001580
2024-04-08,-375.15,Fee,Apex Global Markets,USD,TX1001581
2024-06-19,-1535.29,Wire Out,Silverline Media,USD,TX1001582
2024-08-01,-2343.19,Fee,Crestline Bank,USD,TX1001583
2024-06-01,48.66,Wire In,Sterling & Rowe,USD,TX1001584
2024-11-03,-20869.55,Wire Out,Zenith Manufacturing,USD,TX1001585
2024-07-24,-45418.09,ACH Debit,Sterling & Rowe,USD,TX1001586
2024-11-29,-2486.56,Wire Out,Sterling & Rowe,USD,TX1001587
2024-09-21,-14437.11,Card Payment,Meridian Capital LLC,USD,TX1001588
2024-06-30,-187.03,Wire Out,Apex Global Markets,USD,TX1001589
2024-02-24,-738.46,ACH Debit,Pinnacle Ventures,USD,TX1001590
2024-09-05,295.34,Wire In,Lakeside Trust,USD,TX1001591
2024-05-30,12.1,Wire In,Blue Harbor Trading,USD,TX1001592
2024-11-16,-91.07,Wire Out,Ashford Legal LLP,USD,TX1001593
2024-03-19,117.36,ACH Credit,Ironwood Advisory,USD,TX1001594
2024-04-17,406.52,Wire In,Veranda Hospitality,USD,TX1001595
2024-11-17,-2834.12,Card Payment,Apex Global Markets,USD,TX1001596
2024-05-30,12.61,Wire In,Apex Global Markets,USD,TX1001597
2024-03-26,9672.4,Wire In,Blue Harbor Trading,USD,TX1001598
2024-01-22,986.99,ACH Credit,Evergreen Payroll,USD,TX1001599
2024-08-08,27841.14,ACH Credit,Apex Global Markets,USD,TX1001600
2024-09-10,-451.51,Fee,Coastal Union Bank,USD,TX1001601
2024-12-30,3873.61,ACH Credit,Crestline Bank,USD,TX1001602
2024-08-28,1298.22,Interest,Blue Harbor Trading,USD,TX1001603
2024-12-17,-651.77,Fee,Apex Global Markets,USD,TX1001604
2024-02-15,-106.42,Card Payment,Aurora Payments,USD,TX1001605
2024-05-23,-465.45,Card Payment,Sterling & Rowe,USD,TX1001606
2024-09-28,-2647.52,Card Payment,Cobalt Networks,USD,TX1001607
2024-05-25,-821.41,Fee,Northgate Partners,USD,TX1001608
2024-05-18,-278.32,Card Payment,Apex Global Markets,USD,TX1001609
2024-03-15,22.87,ACH Credit,Silverline Media,USD,TX1001610
2024-12-20,-248.76,Fee,Redwood Securities,USD,TX1001611
2024-05-08,-1933.1,Wire Out,Halcyon Asset Mgmt,USD,TX1001612
2024-03-21,-3900.05,Card Payment,Blue Harbor Trading,USD,TX1001613
2024-12-07,486.44,Wire In,Orion Systems Inc,USD,TX1001614
2024-12-09,2507.98,ACH Credit,Apex Global Markets,USD,TX1001615
2024-09-25,-10.67,ACH Debit,Crestline Bank,USD,TX1001616
2024-09-07,41799.31,ACH Credit,Granite Peak LLC,USD,TX1001617
2024-12-30,-19420.31,Wire Out,Tidewater Imports,USD,TX1001618
2024-02-04,-42758.45,FX Settlement,Driftwood Leasing,USD,TX1001619
2024-10-29,35.47,Wire In,Coastal Union Bank,USD,TX1001620
2024-10-20,-449.69,Card Payment,Apex Global Markets,USD,TX1001621
2024-03-19,-13.0,Wire Out,Windward Shipping,USD,TX1001622
2024-02-06,48.54,Wire In,Apex Global Markets,USD,TX1001623
2024-01-14,-28.67,Card Payment,Sable River Mining,USD,TX1001624
2024-12-04,-3734.25,Card Payment,Sterling & Rowe,USD,TX1001625
2024-01-08,798.88,Wire In,Cascade Holdings,USD,TX1001626
2024-10-17,586.86,ACH Credit,Orion Systems Inc,USD,TX1001627
2024-12-12,-686.16,Wire Out,Apex Global Markets,USD,TX1001628
2024-09-23,-192.28,Card Payment,Sable River Mining,USD,TX1001629
2024-10-16,13.08,Wire In,Ironwood Advisory,USD,TX1001630
2024-02-16,-25.8,Wire Out,Nimbus Cloud Svcs,USD,TX1001631
2024-03-14,-38.77,Card Payment,Evergreen Payroll,USD,TX1001632
2024-01-23,261.43,Wire In,Sterling & Rowe,USD,TX1001633
2024-04-17,87.15,Wire In,Granite Peak LLC,USD,TX1001634
2024-11-01,-33.91,Wire Out,Sable River Mining,USD,TX1001635
2024-05-17,-206.9,Fee,Redwood Securities,USD,TX1001636
2024-12-10,-16932.47,Fee,Granite Peak LLC,USD,TX1001637
2024-07-05,-21566.36,ACH Debit,Sable River Mining,USD,TX1001638
2024-02-24,-17958.28,Wire Out,Nimbus Cloud Svcs,USD,TX1001639
2024-07-17,-173.84,ACH Debit,Northgate Partners,USD,TX1001640
2024-05-01,-535.11,ACH Debit,Veranda Hospitality,USD,TX1001641
2024-01-14,-95.96,Wire Out,Apex Global Markets,USD,TX1001642
2024-03-26,-19652.84,Card Payment,Redwood Securities,USD,TX1001643
2024-01-13,-1245.38,Card Payment,Windward Shipping,USD,TX1001644
2024-01-15,-19.56,Fee,Ashford Legal LLP,USD,TX1001645
2024-09-03,-72.13,ACH Debit,Halcyon Asset Mgmt,USD,TX1001646
2024-11-16,-28782.72,ACH Debit,Coastal Union Bank,USD,TX1001647
2024-12-01,-33.8,ACH Debit,Tidewater Imports,USD,TX1001648
2024-06-26,1579.38,ACH Credit,Ashford Legal LLP,USD,TX1001649
2024-06-08,-30.02,Card Payment,Titan Freight Lines,USD,TX1001650
2024-10-04,5530.44,Wire In,Larkspur Foods,USD,TX1001651
2024-09-06,-4785.27,Wire Out,Sterling & Rowe,USD,TX1001652
2024-09-08,-22653.57,Wire Out,Driftwood Leasing,USD,TX1001653
2024-04-29,-19717.51,ACH Debit,Sable River Mining,USD,TX1001654
2024-08-28,-321.05,Wire Out,Orion Systems Inc,USD,TX1001655
2024-12-07,-479.17,Wire Out,Ashford Legal LLP,USD,TX1001656
2024-03-18,-864.5,FX Settlement,Sterling & Rowe,USD,TX1001657
2024-11-14,1605.37,ACH Credit,Evergreen Payroll,USD,TX1001658
2024-07-13,-6431.61,ACH Debit,Northgate Partners,USD,TX1001659
2024-08-12,-22900.15,Wire Out,Apex Global Markets,USD,TX1001660
2024-05-08,13.06,Wire In,Monarch Realty,USD,TX1001661
2024-02-26,-10.75,FX Settlement,Northgate Partners,USD,TX1001662
2024-01-14,-17701.21,Card Payment,Silverline Media,USD,TX1001663
2024-02-24,-101.86,Wire Out,Halcyon Asset Mgmt,USD,TX1001664
2024-12-01,2737.89,Wire In,Apex Global Markets,USD,TX1001665
2024-05-28,-42911.54,Wire Out,Larkspur Foods,USD,TX1001666
2024-03-27,-21.9,Wire Out,Apex Global Markets,USD,TX1001667
2024-03-24,-46.45,ACH Debit,Northgate Partners,USD,TX1001668
2024-06-01,2241.89,ACH Credit,Crestline Bank,USD,TX1001669
2024-11-17,-14109.16,Card Payment,Tidewater Imports,USD,TX1001670
2024-04-04,258.51,ACH Credit,Crestline Bank,USD,TX1001671
2024-08-02,668.73,Wire In,Zenith Manufacturing,USD,TX1001672
2024-06-14,-30.56,ACH Debit,Redwood Securities,USD,TX1001673
2024-04-06,-39.75,Wire Out,Ashford Legal LLP,USD,TX1001674
2024-08-04,-10.3,Wire Out,Halcyon Asset Mgmt,USD,TX1001675
2024-04-16,-1875.26,Wire Out,Apex Global Markets,USD,TX1001676
2024-03-26,-2944.45,Fee,Apex Global Markets,USD,TX1001677
2024-12-30,-7407.19,Card Payment,Meridian Capital LLC,USD,TX1001678
2024-01-11,-10485.56,Card Payment,Pinnacle Ventures,USD,TX1001679
2024-06-18,-2025.64,Fee,Crestline Bank,USD,TX1001680
2024-06-24,-28.81,FX Settlement,Lakeside Trust,USD,TX1001681
2024-11-15,-288.32,ACH Debit,Windward Shipping,USD,TX1001682
2024-10-11,-48.04,ACH Debit,Ironwood Advisory,USD,TX1001683
